time,retire,frontend,backend,speculate,
184.0,52.2, 6.6,38.9, 2.4,
185.0,51.8, 6.6,39.2, 2.3,
186.0,51.8, 6.7,39.0, 2.4,
187.0,52.1, 6.8,38.6, 2.5,
188.0,51.7, 6.7,39.2, 2.4,
189.0,52.3, 6.8,38.4, 2.4,
190.0,51.9, 6.8,38.9, 2.4,
191.0,52.3, 6.9,38.4, 2.5,
192.0,52.0, 6.9,38.6, 2.5,
193.0,51.9, 6.9,38.6, 2.6,
194.0,52.2, 6.9,38.4, 2.5,
195.0,51.8, 6.8,38.9, 2.4,
196.0,51.4, 6.7,39.5, 2.4,
197.0,51.6, 6.8,39.2, 2.4,
198.0,52.1, 6.8,38.7, 2.4,
199.0,51.9, 6.9,38.7, 2.5,
200.0,51.9, 6.9,38.7, 2.5,
201.0,51.8, 6.9,38.9, 2.5,
202.0,51.6, 6.9,39.0, 2.5,
203.0,51.8, 7.0,38.7, 2.5,
204.0,51.7, 6.9,38.8, 2.5,
205.0,52.1, 6.9,38.6, 2.4,
206.0,52.1, 6.9,38.6, 2.4,
207.0,51.8, 6.8,38.9, 2.4,
208.0,52.0, 6.9,38.7, 2.5,
209.0,52.2, 6.9,38.3, 2.5,
210.0,51.5, 6.9,39.1, 2.5,
211.0,52.3, 7.1,38.0, 2.6,
212.0,51.5, 7.0,39.0, 2.6,
213.0,51.9, 7.0,38.5, 2.6,
214.0,51.7, 6.9,38.9, 2.5,
215.0,51.7, 6.8,39.0, 2.5,
216.0,51.9, 6.8,38.9, 2.4,
217.0,51.9, 6.8,38.8, 2.5,
218.0,51.5, 6.8,39.2, 2.5,
219.0,51.7, 7.0,38.7, 2.6,
220.0,51.5, 7.0,38.9, 2.6,
221.0,51.4, 6.9,39.2, 2.5,
222.0,51.9, 6.8,38.9, 2.4,
223.0,51.2, 6.5,40.0, 2.2,
224.0,51.9, 6.5,39.5, 2.2,
225.0,51.9, 6.4,39.6, 2.1,
226.0,51.9, 6.3,39.7, 2.1,
227.0,52.1, 6.3,39.5, 2.0,
228.0,52.2, 6.3,39.4, 2.0,
229.0,52.0, 6.3,39.7, 2.0,
230.0,52.1, 6.3,39.5, 2.0,
231.0,52.4, 6.4,39.2, 2.0,
232.0,52.3, 6.3,39.4, 2.0,
233.0,52.2, 6.4,39.4, 2.0,
234.0,52.3, 6.5,39.1, 2.1,
235.0,52.1, 6.5,39.4, 2.1,
236.0,51.6, 6.5,39.9, 2.1,
237.0,51.7, 6.5,39.6, 2.2,
238.0,52.0, 6.6,39.1, 2.2,
239.0,52.1, 6.6,39.1, 2.2,
240.0,51.9, 6.5,39.5, 2.1,
241.0,51.9, 6.4,39.6, 2.1,
242.0,52.2, 6.3,39.5, 2.0,
243.0,52.3, 6.2,39.4, 2.0,
244.0,52.5, 6.2,39.3, 2.0,
245.0,52.4, 6.0,39.7, 1.9,
246.0,51.9, 6.0,40.3, 1.9,
247.0,52.7, 6.1,39.3, 1.9,
248.0,52.5, 6.1,39.5, 1.9,
249.0,52.4, 6.1,39.6, 1.9,
250.0,52.6, 5.9,39.7, 1.8,
251.0,52.3, 5.9,40.0, 1.8,
252.0,52.6, 5.9,39.7, 1.8,
253.0,52.7, 5.9,39.5, 1.8,
254.0,52.3, 5.9,40.0, 1.8,
255.0,52.3, 5.9,40.1, 1.8,
256.0,52.4, 5.9,39.9, 1.8,
257.0,52.6, 5.9,39.7, 1.8,
258.0,52.3, 5.9,39.9, 1.8,
