time,retire,frontend,backend,speculate,
194.1,11.4,16.8,71.2, 0.6,
195.1,12.5,16.4,70.4, 0.6,
196.1,15.8,16.4,67.0, 0.7,
197.1,20.2,17.5,61.4, 0.9,
198.1,24.8,20.3,53.8, 1.2,
199.1,20.6,18.8,59.8, 0.9,
200.1,16.9,15.4,66.9, 0.8,
201.1,12.2,16.5,70.7, 0.6,
202.1,11.5,16.8,71.1, 0.6,
203.1,11.9,16.7,70.8, 0.7,
204.1,12.8,15.9,70.7, 0.6,
205.1,16.8,17.0,65.4, 0.8,
206.1,21.9,17.9,59.2, 1.0,
207.1,24.5,19.4,55.0, 1.2,
208.1,18.3,16.6,64.3, 0.8,
209.1,16.4,15.7,67.1, 0.8,
210.1,12.4,16.2,70.7, 0.7,
211.1,11.4,16.6,71.4, 0.6,
212.1,12.2,16.6,70.5, 0.7,
213.1,13.2,15.4,70.7, 0.7,
214.1,17.8,17.8,63.6, 0.8,
215.1,23.1,18.5,57.4, 1.0,
216.1,24.6,19.5,54.7, 1.2,
217.1,17.0,16.2,66.1, 0.8,
218.1,14.7,16.1,68.4, 0.7,
219.1,12.5,16.3,70.6, 0.7,
220.1,11.6,16.6,71.2, 0.6,
221.1,12.4,16.5,70.5, 0.6,
222.1,15.3,16.3,67.6, 0.8,
223.1,18.4,17.9,62.9, 0.8,
224.1,23.2,18.8,57.0, 1.0,
225.1,22.5,19.2,57.3, 1.0,
226.1,17.5,15.6,66.1, 0.8,
227.1,13.3,16.6,69.4, 0.6,
228.1,12.7,16.4,70.3, 0.7,
229.1,11.5,16.5,71.4, 0.6,
230.1,13.0,15.9,70.4, 0.7,
231.1,17.4,17.2,64.5, 0.9,
232.1,18.9,17.2,63.1, 0.8,
233.1,23.5,19.1,56.3, 1.1,
234.1,19.4,17.4,62.3, 0.9,
235.1,17.9,15.8,65.5, 0.8,
236.1,12.6,16.4,70.4, 0.6,
237.1,12.2,16.4,70.8, 0.7,
238.1,12.5,16.7,70.2, 0.7,
239.1,13.4,15.5,70.5, 0.7,
240.1,17.7,18.3,63.2, 0.9,
241.1,19.5,16.8,62.9, 0.8,
242.1,25.6,19.5,53.8, 1.2,
243.1,20.4,15.1,63.7, 0.8,
244.1,20.4,11.8,67.2, 0.6,
245.1,17.2, 9.9,72.4, 0.5,
246.1,16.2, 9.9,73.5, 0.4,
247.1,16.0, 9.6,74.0, 0.4,
248.1,17.1, 9.1,73.4, 0.4,
249.1,17.2, 8.9,73.4, 0.4,
250.1,16.9, 8.8,73.9, 0.4,
251.1,16.2, 9.0,74.4, 0.4,
252.1,15.6, 9.1,75.0, 0.4,
253.1,15.5, 9.0,75.1, 0.4,
254.1,16.1,10.0,73.4, 0.4,
255.1,19.4,11.8,68.1, 0.6,
256.1,20.8,16.6,61.8, 0.8,
257.1,23.0,17.6,58.5, 1.0,
258.1,20.6,18.1,60.3, 1.0,
259.1,18.0,16.1,65.1, 0.8,
260.1,14.2,16.8,68.2, 0.7,
261.1,13.2,16.2,69.8, 0.7,
262.1,12.8,16.6,69.8, 0.7,
263.1,13.6,15.2,70.5, 0.7,
264.1,17.5,18.0,63.6, 0.9,
265.1,19.5,16.9,62.8, 0.8,
266.1,24.2,19.7,54.9, 1.1,
267.1,19.0,16.9,63.3, 0.9,
268.1,17.0,16.4,65.8, 0.8,
269.1,13.0,16.2,70.1, 0.7,
270.1,13.3,16.1,69.9, 0.7,
271.1,13.1,15.4,70.9, 0.7,
272.1,16.5,16.8,65.9, 0.8,
273.1,18.1,16.7,64.3, 0.8,
274.1,22.2,17.8,58.9, 1.0,
275.1,20.5,18.7,59.8, 1.0,
